"Data Source","World Development Indicators",
"Nigeria","NGA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.38182","14.7168","14.5737","","15.68779","14.887","","","","","","","22.75367","","","","",
"Netherlands","NLD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.58261","10.48322","11.07332","11.01248","11.09102","11.40185","11.71956","12.1909","11.82707","11.62183","11.68874","11.40658","11.52436","11.75423","11.61935","","",
"High income: nonOECD","NOC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.344585","13.758205","13.39844","13.33585","14.95361","15.79372","12.897905","","14.292375","","","","","","",
"Norway","NOR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.90564","15.24957","14.85471","15.48646","15.73486","16.25644","15.75515","16.53605","16.7517","16.23354","16.55713","16.14887","15.76092","15.30602","15.01093","","","",
"Nepal","NPL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.11359","21.61894","20.42635","21.30218","21.60618","22.27689","25.48504","21.12867","22.11482","19.84753","20.81352","","","21.39802","",
"New Zealand","NZL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.53532","","19.27015","19.48022","19.66981","20.14","19.49048","18.05889","17.69128","16.82788","18.11212","19.47547","17.86625","18.66587","","",
"High income: OECD","OEC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.513575","11.78087","12.10436","12.133965","12.200915","11.97418","12.60446","12.24745","12.28382","12.28268","12.11463","12.30418","12.01815","12.01319","","","",
"OECD members","OED","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.74834","11.80168","12.13764","12.17392","12.200915","11.97418","12.60446","12.248575","12.28382","12.320805","12.331835","12.396475","12.08019","12.07168","","","",
"Oman","OMN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.12556","9.9918","10.32786","8.98344","10.58399","11.06248","10.03896","10.31647","10.05364","11.22463","","","10.94918","","","","","",
"Other small states","OSS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.95904","18.60841","21.215945","19.565315","21.196015","","23.357695","22.15528","","19.989075","15.52864","17.30592","","","","",
"Pakistan","PAK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.30733","8.48988","","","","11.22935","13.77751","15.2891","15.44552","14.09696","12.08263","11.92509","10.97942","10.94758","11.55362","",
"Panama","PAN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.35391","","18.97315","19.83194","16.63913","16.9575","16.34301","14.56827","","","","14.88983","","","13.01972","","","",
"Peru","PER","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.25037","14.79623","14.57806","14.65831","15.27385","14.27852","14.0353","14.14177","14.53442","14.61872","13.6427","13.52505","14.37617","15.20979","",
"Philippines","PHL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3684","18.18099","","15.20676","13.91591","14.06893","14.38022","12.75085","12.42236","13.26853","13.66702","14.44199","13.21116","","","","20.3","",
"Palau","PLW","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.80012","15.1165","15.34344","","","","","","","","","","","","",
"Papua New Guinea","PNG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.27881","10.8919","12.19891","12.17392","12.22743","11.97418","12.6811","12.1865","12.62833","11.25322","11.45085","11.13928","11.10892","11.06329","","","",
"Puerto Rico","PRI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. Rep.","PRK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.85663","12.10436","12.09401","12.02215","11.64595","10.94621","10.86354","11.43944","11.06376","10.37183","11.07481","10.42656","10.24668","","","",
"Paraguay","PRY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.70703","18.66046","16.08897","","",
"Pacific island small states","PSS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.93362","","","","","","7.28412","","","","8.2365","","","","","","",
"Romania","ROU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.18758","9.84882","10.92235","11.13906","9.84331","10.83668","","12.00496","","11.02129","9.12913","8.33493","8.43579","","",
"Russian Federation","RUS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95185","9.21336","10.58384","10.53169","11.17591","11.95057","12.4258","","11.95923","","","","","","",
"Rwanda","RWA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.90942","21.09614","26.69957","","","","","","18.77496","15.59088","","17.37576","15.3851","15.92124","16.59719","",
"South Asia","SAS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.64341","18.305045","","","16.68163","13.752655","13.77751","16.312815","18.1534","17.81619","12.08263","11.92509","12.56652","11.885375","18.4612","",
"Saudi Arabia","SAU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.67622","16.69894","19.60575","19.75314","19.90232","17.97288","17.80616","20.09825","","17.73611","","","","","","",
"Sudan","SDN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.11689","","11.04489","","7.94924","5.9668","8.25316","","9.3854","10.7707","","","","","",
"Senegal","SEN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.61849","15.72974","16.72192","16.11751","16.96225","21.77097","17.95464","","19.22614","20.88083","20.72318","","","","",
"Singapore","SGP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.15517","18.10959","17.6956","22.67977","26.36067","23.8523","","","22.8247","17.52529","16.55659","20.61663","20.90073","19.95034","",
"Solomon Islands","SLB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0161","","","","","","","","","22.16813","18.8434","16.78565","17.47849","","","","",
"Sierra Leone","SLE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7313","17.9708","17.70319","17.31936","17.1488","15.50661","","19.75022","14.9309","15.89646","12.80191","12.41146","14.12596","15.20231","",
"El Salvador","SLV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.91532","13.60802","13.91002","","15.89931","14.44008","","14.65582","15.57183","16.94065","19.44883","18.54698","16.16422","15.87258","","","",
"San Marino","SMR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.78129","10.64036","","","",
"Somalia","SOM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.39356","10.83846","10.93677","10.51355","10.60352","9.59923","","",
"Sub-Saharan Africa (developing only)","SSA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.25989","16.5968","","","17.442575","18.08809","18.2017","","17.082225","17.79327","17.30592","","","","",
"South Sudan","SSD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.25989","16.5968","","","17.442575","18.08809","18.2017","","17.082225","17.79327","17.30592","","","","",
"Small states","SST","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.87531","17.251545","19.823665","17.82885","18.11954","","20.89186","","","19.11938","16.54074","16.70443","","","","",
"Sao Tome and Principe","STP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42829","6.68909","5.84991","12.12649","9.69203","16.65969","18.24332","20.5595","19.32359","","","","",
"Suriname","SUR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55968","","8.61408","7.47054","8.89935","9.47443","10.63662","10.93355","9.5924","9.67682","9.81596","9.73608","9.18133","9.85753","9.83438","9.79439","","",
"Slovenia","SVN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.81725","13.72527","13.69596","13.49902","13.29055","13.3197","12.89666","12.54904","12.30418","12.08019","12.07168","","","",
"Sweden","SWE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.77153","12.48017","13.00555","12.93969","13.24324","12.95976","13.08087","12.78733","12.79998","12.86496","13.0583","13.21636","13.34554","13.2464","","","",
"Swaziland","SWZ","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.87531","19.51033","19.65618","17.29377","22.06382","21.10407","20.89186","22.70757","","21.81324","19.38638","18.28303","22.35631","","","",
"Sint Maarten (Dutch part)","SXM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87257","9.37376","","","9.22016","12.0432","","","10.95452","","","","","10.38641","","","",
"Syrian Arab Republic","SYR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.66206","16.82607","19.8554","17.1454","","20.04848","18.92593","20.04079","19.18405","","","","","",
"Turks and Caicos Islands","TCA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.89866","11.07153","17.05998","12.84449","13.78685","","","11.0319","14.67282","","","","9.54915","8.11928","10.08326","","","",
"Togo","TGO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.98232","23.41876","24.42371","25.73136","30.70003","27.75643","21.83069","17.67808","17.28665","18.15452","19.24566","19.37198","19.61576","18.63494","17.68043","17.20001","",
"Thailand","THA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.481","18.97902","28.3886","24.24134","16.22293","20.86635","21.45767","20.54682","22.00279","18.48467","17.54413","17.56252","16.46132","21.95372","20.73911","","",
"Tajikistan","TJK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.07245","11.83439","12.02514","13.18853","14.59364","12.69424","13.67676","15.29338","15.63601","12.21488","12.8005","14.31216","15.33145","14.56051","16.35024","","",
"Turkmenistan","TKM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.79551","","",
"Timor-Leste","TLS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.86456","15.52864","12.88816","9.61729","","","",
"Tonga","TON","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.61828","22.43917","17.70078","19.04715","19.30936","","","","","","","","","","",
"Trinidad and Tobago","TTO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70982","10.42718","10.42365","13.39844","13.33585","","","","","","","","","","","",
"Tunisia","TUN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.21273","","25.15031","25.04731","24.96656","23.14702","28.03188","27.73621","26.73797","27.13844","27.22321","25.34732","26.40063","25.58174","","21.24967","","",
"Turkey","TUR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.52606","7.14305","8.75745","","8.55448","","","","","","","","",
"Tuvalu","TUV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Taiwan, China","TWN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79397","","","","","","19.49264","18.14314","15.01412","19.43174","18.77841","17.41092","19.64801","","","","15.87981",
"Uganda","UGA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.00373","","","","21.85371","","","","","15.9659","13.51757","13.31546","14.02307","12.86619","",
"Ukraine","UKR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.92467","11.59928","13.53417","11.35897","12.81095","14.36096","14.41952","12.78175","13.73865","13.92323","14.03619","13.55571","15.05737","","13.48432","13.66552","","",
"Upper middle income","UMC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7966","17.706045","15.02952","","14.07089","","13.902065","13.28645","","14.671375","14.642145","13.938665","","","",
"Uruguay","URY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.31884","9.1999","7.71913","6.8295","8.42054","9.46483","9.89818","","","","","14.92589","","","",
"United States","USA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.38057","16.42838","15.52663","14.97552","15.01333","14.40242","14.01895","12.78261","13.03757","12.90896","","","",
"Uzbekistan","UZB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.42816","20.57201","29.91883","","29.13098","32.10502","32.7286","22.64616","","20.11533","","17.3385","15.48563","","","","",
"Venezuela, RB","VEN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.344","10.09005","","20.66358","","","","","",
"Virgin Islands (U.S.)","VIR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.05421","","20.93943","","21.43743","","",
"Vanuatu","VUT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4011","25.82178","27.52419","40.07755","36.40962","44.8018","","","","","21.40563","18.72315","","","","","",
"West Bank and Gaza","PSE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.40689","14.014205","14.52521","14.41952","13.56161","13.862265","13.979265","13.66702","14.0896","14.41179","14.55989","13.603855","","","",
"Samoa","WSM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.41717","10.4613","12.77033","12.7938","","","","","","16.06423","","","","","","",
"Yemen, Rep.","YEM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.48928","30.32128","","","","","","","12.48924","","","","","","",
"South Africa","ZAF","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.47205","20.0957","19.5923","19.93463","19.92499","19.68185","18.38215","17.90631","18.30626","18.04437","18.92162","20.62222","19.15525","",
"Congo, Dem. Rep.","COD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.97646","","","","",
"Zambia","ZMB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.35262","","","","10.58499","7.72973","","6.22791","5.6518","","","","","","",
"Zimbabwe","ZWE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.72091","","","","",
